user_id,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,tweets_in_dataset_bin
83462293,sarahmmimms,"Mimms, Sarah",BuzzFeed,Editor,F,5602,1632,14000,Sun Oct 18 22:29:29 +0000 2009,True,False,383.0,183.0,309.0,569.0,1444.0,Middle 9%
14870670,katenocera,"Nocera, Kate",BuzzFeed,DC Bureau Chief,F,26655,1802,28787,Thu May 22 17:06:36 +0000 2008,True,False,167.0,68.0,141.0,567.0,943.0,Middle 9%
22891564,chrisgeidner,"Geidner, Chris",BuzzFeed,Legal Editor & Supreme Court Correspondent,M,78631,4767,201131,Thu Mar 05 06:48:00 +0000 2009,True,False,592.0,475.0,2850.0,750.0,4667.0,Top 1%
18810140,darrensands,"Sands, Darren",BuzzFeed,Political Reporter,M,7825,2421,27470,Fri Jan 09 18:40:36 +0000 2009,True,False,150.0,104.0,93.0,243.0,590.0,Bottom 90%
391560579,hshaban,"Shaban, Hamza",BuzzFeed,Tech Policy Reporter,M,3401,1645,5913,Sat Oct 15 19:02:05 +0000 2011,True,False,60.0,12.0,32.0,99.0,203.0,Bottom 90%
222622640,dcbigjohn,"Stanton, John",BuzzFeed,Senior National Correspondent,M,42380,2861,61050,Fri Dec 03 23:26:47 +0000 2010,True,False,118.0,34.0,125.0,265.0,542.0,Bottom 90%
58489734,dvergano,"Vergano, Dan",BuzzFeed,Science Reporter ,M,16274,1554,21038,Mon Jul 20 14:42:23 +0000 2009,True,False,121.0,47.0,43.0,309.0,520.0,Bottom 90%
46555511,alex_panetta,"Panetta, Alexander",Canadian Press,Washington Correspondent,M,14427,2409,33652,Fri Jun 12 02:17:06 +0000 2009,True,False,163.0,250.0,287.0,755.0,1455.0,Middle 9%
1113320360,hmongilio,"Mongilio, Heather",Carroll County Times,heather.mongilio@carrollcountytimes.com,F,618,865,5209,Wed Jan 23 03:22:13 +0000 2013,False,False,48.0,0.0,8.0,7.0,63.0,Bottom 90%
12926172,emilyrs,"Schultheis, Emily",CBS News,Politics Reporter,F,10738,1392,13794,Fri Feb 01 01:06:39 +0000 2008,True,False,22.0,16.0,3.0,6.0,47.0,Bottom 90%
36421895,aaronwstanley,"Stanley, Aaron",CDC Gaming Reports,Writer,M,488,1373,1765,Wed Apr 29 17:47:47 +0000 2009,False,False,24.0,0.0,0.0,22.0,46.0,Bottom 90%
437729436,susanferriss,"Ferriss, Susan",Center for Public Integrity,Reporter,F,1081,589,1277,Thu Dec 15 19:24:06 +0000 2011,True,False,23.0,31.0,3.0,24.0,81.0,Bottom 90%
16579911,alikodjaknpr,"Kodjak, Alison",National Public Radio,Correspondent,F,3173,715,7194,Fri Oct 03 16:27:11 +0000 2008,True,False,148.0,100.0,62.0,72.0,382.0,Bottom 90%
366602165,levinecarrie,"Levine, Carrie",Center for Public Integrity,Money in Politics Reporter,F,4030,1149,8217,Fri Sep 02 13:39:16 +0000 2011,True,False,68.0,61.0,56.0,338.0,523.0,Bottom 90%
378660358,erin_rq,"Quinn, Erin",Center for Public Integrity,Political Influence Reporter,F,441,456,540,Fri Sep 23 15:51:20 +0000 2011,True,False,0.0,0.0,0.0,0.0,0.0,
221493459,kytja,"Weir, Kytja",Center for Public Integrity,Project Manager & Reporter,F,3025,885,13044,Tue Nov 30 20:32:29 +0000 2010,True,False,44.0,13.0,1.0,51.0,109.0,Bottom 90%
454100672,mjbeckel,"Beckel, Michael",Center for Public Integrity,Money in Politics Reporter,M,5117,1901,17109,Tue Jan 03 16:37:05 +0000 2012,True,False,123.0,3.0,6.0,83.0,215.0,Bottom 90%
575719539,gwitkin,"Witkin, Gordon",Center for Public Integrity,Executive Editor,M,554,243,510,Wed May 09 20:04:19 +0000 2012,True,False,33.0,1.0,0.0,2.0,36.0,Bottom 90%
14688489,lynnsweet,"Sweet, Lynn",Chicago Sun-Times,Columnist & Washington Bureau Chief,F,32766,1,20923,Wed May 07 16:37:02 +0000 2008,True,False,218.0,4.0,1.0,8.0,231.0,Bottom 90%
237435487,katherineskiba,"Skiba, Katherine",Chicago Tribune,Washington Correspondent,F,1073,583,1446,Wed Jan 12 20:59:53 +0000 2011,False,False,34.0,1.0,0.0,34.0,69.0,Bottom 90%
15871277,russellchaddock,"Chaddock, Gail",Christian Science Monitor,Congress Reporter,F,1071,2054,1257,Sat Aug 16 05:15:38 +0000 2008,True,False,0.0,0.0,0.0,0.0,0.0,
25011411,linda_feldmann,"Feldmann, Linda",Christian Science Monitor,Washington Bureau Chief & White House Correspondent,F,1772,755,3653,Wed Mar 18 02:33:12 +0000 2009,True,False,18.0,0.0,4.0,26.0,48.0,Bottom 90%
121166620,kieferf,"Kiefer, Francine",Christian Science Monitor,Congressional Reporter,F,971,273,2256,Mon Mar 08 16:47:54 +0000 2010,True,False,40.0,4.0,1.0,14.0,59.0,Bottom 90%
183898020,sarasorcher,"Sorcher, Sara",Christian Science Monitor,"Deputy Editor, Passcode",F,6374,3178,7444,Sat Aug 28 04:28:59 +0000 2010,True,False,24.0,1.0,7.0,18.0,50.0,Bottom 90%
16073416,zcolman,"Colman, Zachary",Christian Science Monitor,Energy & Environment Reporter,M,4697,1527,16136,Mon Sep 01 00:54:46 +0000 2008,True,False,60.0,10.0,6.0,75.0,151.0,Bottom 90%
15564173,breakfastguy,"Cook, David",Christian Science Monitor,Editor At Large,M,1134,469,386,Wed Jul 23 15:04:57 +0000 2008,True,False,1.0,0.0,0.0,0.0,1.0,Bottom 90%
193816404,warrenrichey,"Richey, Warren",Christian Science Monitor,Staff Writer,M,82,75,35,Wed Sep 22 18:49:24 +0000 2010,False,False,0.0,0.0,0.0,0.0,0.0,
126709077,marktcsm,"Trumbull, Mark",Christian Science Monitor,Environment & Energy Editor,M,1227,1163,3547,Fri Mar 26 18:58:27 +0000 2010,True,False,20.0,2.0,1.0,19.0,42.0,Bottom 90%
184918279,kellanhowell,"Howell, Kellan",Circa,Congressional Correspondent,M,756,979,4649,Mon Aug 30 20:19:30 +0000 2010,False,False,127.0,32.0,3.0,115.0,277.0,Bottom 90%
16337264,sabrinaeaton,"Eaton, Sabrina",Cleveland Plain Dealer,Washington Correspondent,F,2054,705,3472,Wed Sep 17 21:12:19 +0000 2008,True,False,73.0,2.0,6.0,8.0,89.0,Bottom 90%
18954306,stevekoff,"Koff, Stephen",Cleveland Plain Dealer,Washington Bureau Chief,M,2006,239,5172,Tue Jan 13 21:29:13 +0000 2009,True,False,119.0,29.0,19.0,55.0,222.0,Bottom 90%
112458505,qinchencq,"Qi, Chen",CNBC,Digital Video Producer,M,291,471,311,Mon Feb 08 15:35:47 +0000 2010,True,False,0.0,0.0,0.0,0.0,0.0,
55954443,nicolecnn,"Gaouette, Nicole",CNN,National Security Reporter,M,4001,2093,7412,Sat Jul 11 22:59:55 +0000 2009,True,False,19.0,4.0,13.0,71.0,107.0,Bottom 90%
285772181,akesslerdc,"Kessler, Aaron",CNN,Senior Producer for Data/Investigations ,M,1374,1447,9003,Thu Apr 21 19:15:21 +0000 2011,False,False,39.0,43.0,6.0,151.0,239.0,Bottom 90%
176589375,allisonsherry,"Sherry, Allison",Colorado Public Radio,Government Reporter,F,3385,513,3849,Mon Aug 09 23:06:17 +0000 2010,True,False,32.0,3.0,0.0,24.0,59.0,Bottom 90%
304576970,jessicawehrman,"Wehrman, Jessica",Columbus Dispatch,Washington Correspondent,F,2034,1346,4480,Tue May 24 19:06:47 +0000 2011,False,False,81.0,1.0,24.0,63.0,169.0,Bottom 90%
385045862,jacktorry1,"Torry, Jack",Columbus Dispatch,D.C. Bureau Chief,M,1599,2334,3613,Tue Oct 04 19:38:17 +0000 2011,False,False,117.0,4.0,10.0,32.0,163.0,Bottom 90%
16431311,johnhendel,"Hendel, John",Communications Daily,Congress Reporter,M,1193,372,10599,Wed Sep 24 06:05:15 +0000 2008,True,False,91.0,47.0,33.0,97.0,268.0,Bottom 90%
175610542,makejdm,"Make, Jonathan",Communications Daily,Executive Editor,M,827,215,5083,Sat Aug 07 02:43:54 +0000 2010,True,False,93.0,6.0,0.0,11.0,110.0,Bottom 90%
142813236,jplungis,"Plungis, Jeff",Consumer Reports,Auto Industry Reporter,M,1331,1932,2638,Tue May 11 20:53:27 +0000 2010,False,False,57.0,1.0,6.0,22.0,86.0,Bottom 90%
134870834,kackleyz,"Ackley, Kate",CQ Roll Call,"Reporter, Influence and Money",F,2792,2438,8719,Mon Apr 19 17:51:06 +0000 2010,False,False,10.0,3.0,0.0,107.0,120.0,Bottom 90%
2251001292,rebeccaadamsdc,"Adams, Rebecca",CQ Roll Call,Health Care Editor,F,1787,999,2071,Tue Dec 17 21:35:09 +0000 2013,False,False,59.0,20.0,6.0,57.0,142.0,Bottom 90%
45445240,ccamia,"Camia, Catalina",CQ Roll Call,Editor,F,1899,643,5033,Sun Jun 07 23:02:39 +0000 2009,False,False,11.0,10.0,0.0,19.0,40.0,Bottom 90%
570169435,characarter,"Carter, Charlene",CQ Roll Call,"Deputy Editor, CQ Now",F,245,178,197,Thu May 03 18:02:41 +0000 2012,False,False,0.0,0.0,0.0,0.0,0.0,
177427007,sarahheartsnews,"Chacko, Sarah",CQ Roll Call,Senior Reporter,F,1640,1490,6901,Thu Aug 12 03:02:52 +0000 2010,True,False,24.0,6.0,7.0,72.0,109.0,Bottom 90%
28722356,vaferguson,"Ferguson, Ellyn",CQ Roll Call,"Food Reporter, CQ Now",F,492,294,6430,Sat Apr 04 02:45:01 +0000 2009,False,False,16.0,22.0,17.0,660.0,715.0,Middle 9%
3319089207,ameliafrappolli,"Frappolli, Amelia",CQ Roll Call,Congressional Reporter,F,923,871,2353,Thu Jun 11 15:38:44 +0000 2015,False,False,116.0,61.0,71.0,82.0,330.0,Bottom 90%
357162119,alexgangitano,"Gangitano, Alexandra",CQ Roll Call,"Reporter, Heard on the Hill",F,2287,611,4371,Wed Aug 17 23:14:26 +0000 2011,True,False,144.0,53.0,10.0,140.0,347.0,Bottom 90%
303425304,mg_davis,"Gates-Davis, Marilyn",CQ Roll Call,"Design Director, CQ Magazine",F,165,43,63,Sun May 22 21:05:43 +0000 2011,False,False,5.0,0.0,0.0,1.0,6.0,Bottom 90%
749375898,annekimdc,"Kim, Anne",CQ Roll Call,"Deputy Editor, BillTrack",F,709,1145,629,Fri Aug 10 13:37:46 +0000 2012,False,False,0.0,0.0,0.0,0.0,0.0,
167511780,lindsemcpherson,"McPherson, Lindsey",CQ Roll Call,House Leadership Reporter,F,2325,1589,4879,Fri Jul 16 19:45:21 +0000 2010,True,False,137.0,27.0,36.0,48.0,248.0,Bottom 90%
16061946,kelmej,"Mejdrich, Kellie",CQ Roll Call,Appropriations & Budget Reporter,F,3835,4395,17187,Sun Aug 31 03:20:17 +0000 2008,True,False,444.0,196.0,314.0,340.0,1294.0,Middle 9%
34435477,elvina_nawaguna,"Nawaguna, Elvina",CQ Roll Call,"Energy & Environment Reporter, CQ NOw",F,1339,2740,2894,Wed Apr 22 23:07:18 +0000 2009,False,False,59.0,15.0,6.0,48.0,128.0,Bottom 90%
15430418,janenorman,"Norman, Jane",CQ Roll Call,Economy & Budget Editor,F,1056,434,2285,Mon Jul 14 18:45:28 +0000 2008,False,False,17.0,24.0,1.0,37.0,79.0,Bottom 90%
506375545,oswaldrachel,"Oswald, Rachel",CQ Roll Call,"Foreign Policy Reporter, CQ Now",F,1921,533,2031,Mon Feb 27 20:43:38 +0000 2012,False,False,41.0,11.0,3.0,134.0,189.0,Bottom 90%
31183389,gkroberts,"Roberts, Gillian",CQ Roll Call,Visual Reporting Editor,F,1478,1119,4982,Tue Apr 14 18:08:46 +0000 2009,True,False,82.0,4.0,0.0,100.0,186.0,Bottom 90%
3891878001,amyleerosen,"Rosen, Amy",CQ Roll Call,Corporate Governance Analyst,F,526,860,1016,Wed Oct 07 17:29:19 +0000 2015,False,False,90.0,2.0,0.0,0.0,92.0,Bottom 90%
345158526,ashuppy,"Shuppy, Anne",CQ Roll Call,"Legislative Analyst, CQ Now",F,2261,1419,4898,Sat Jul 30 04:22:29 +0000 2011,False,False,29.0,54.0,51.0,43.0,177.0,Bottom 90%
122277905,sarasmarley,"Smith, Sara",CQ Roll Call,Deputy Editor,F,173,267,353,Fri Mar 12 05:22:15 +0000 2010,False,False,0.0,1.0,0.0,11.0,12.0,Bottom 90%
40532337,emrwilkins,"Wilkins, Emily",CQ Roll Call,"Education & Labor Policy Reporter, CQ Now",F,1253,1461,3800,Sat May 16 20:08:19 +0000 2009,True,False,85.0,24.0,6.0,31.0,146.0,Bottom 90%
