,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,reply_to_count,replying_count
142359854,marinakoren,"Koren, Marina",The Atlantic,Reporter,F,3029,2513,14581,Mon May 10 17:40:10 +0000 2010,True,False,38.0,7.0,66.0,37.0,148.0,17,6
808840952,ellisonbarber,"Barber, Ellison",Fox News,Correspondent,F,11019,180,7731,Fri Sep 07 13:06:54 +0000 2012,True,False,62.0,15.0,82.0,447.0,606.0,17,4
42142849,rebeccarnelson,"Nelson, Rebecca R.",Cosmopolitan,Senior Political Writer,F,3178,1420,7790,Sun May 24 02:09:55 +0000 2009,True,False,171.0,39.0,45.0,71.0,326.0,16,7
14630267,nataliewsj,"Andrews, Natalie",Wall Street Journal / Dow Jones,Social Media Editor & Congress Reporter,F,12739,2467,35324,Fri May 02 19:55:44 +0000 2008,True,False,178.0,51.0,62.0,115.0,406.0,16,6
72473481,Maddie_Marshall,"Marshall, Madeline",Wall Street Journal,Video Journalist,F,2724,1364,12694,Tue Sep 08 04:44:03 +0000 2009,True,False,57.0,19.0,72.0,124.0,272.0,16,6
18991439,KateDavidson,"Davidson-Choma, Kate",Wall Street Journal / Dow Jones,Fed & U.S. Economy Reporter,F,6759,1146,9620,Wed Jan 14 19:38:38 +0000 2009,True,False,75.0,38.0,51.0,187.0,351.0,16,5
119897487,yjtorbati,"Torbati, Yeganeh",Thomson Reuters,State Department Reporter,F,13292,1029,8364,Thu Mar 04 22:06:38 +0000 2010,True,False,86.0,32.0,53.0,99.0,270.0,16,3
902971052,Tara_Mckelvey,"McKelvey, Tara",BBC,White House Reporter,F,6578,1263,6431,Thu Oct 25 01:26:32 +0000 2012,True,False,159.0,0.0,62.0,96.0,317.0,16,1
21307076,SusanPage,"Page, Susan",USA Today,Washington Bureau Chief,F,48675,1158,18176,Thu Feb 19 15:24:13 +0000 2009,True,False,97.0,192.0,50.0,135.0,474.0,15,10
89460898,ajconwashington,"Hallerman, Tamar",Atlanta Journal-Consitution,Washington Correspondent,F,5104,1118,20115,Thu Nov 12 14:47:15 +0000 2009,True,False,324.0,12.0,38.0,13.0,387.0,15,7
16579911,alikodjakNPR,"Kodjak, Alison",National Public Radio,Correspondent,F,3453,738,7547,Fri Oct 03 16:27:11 +0000 2008,True,False,152.0,141.0,83.0,83.0,459.0,15,7
211636625,rachelwellford,"Wellford, Rachel",PBS NewsHour,Elections Producer,F,989,2048,3280,Wed Nov 03 20:40:59 +0000 2010,True,False,46.0,1.0,15.0,20.0,82.0,15,1
261962339,simoneMperez,"Perez, Simone",Vice News,"Producer, VICE News Tonight on HBO",F,667,822,1800,Mon Mar 07 02:10:29 +0000 2011,False,False,38.0,10.0,16.0,6.0,70.0,15,1
204599219,pw_cunningham,"Cunningham, Paige",Washington Examiner,Senior Health Reporter,F,9255,752,4244,Tue Oct 19 01:52:44 +0000 2010,True,False,166.0,61.0,11.0,0.0,238.0,14,13
284639726,AndreaDrusch,"Drusch, Andrea Michelle",National Journal,Reporter,F,2534,1770,4466,Tue Apr 19 17:30:55 +0000 2011,True,False,63.0,10.0,7.0,31.0,111.0,14,13
37965812,AnnieLinskey,"Linskey, Annie",Boston Globe,Chief National Correspondent,F,13401,1726,13385,Tue May 05 17:00:30 +0000 2009,True,False,222.0,89.0,25.0,224.0,560.0,14,12
21774229,amycarlile,"Carlile, Amy V.",E&E News,"Editor, EnergyWire",F,2696,1513,5719,Tue Feb 24 17:32:59 +0000 2009,False,False,222.0,40.0,14.0,161.0,437.0,14,11
16031927,greta,"Van Susteren, Greta",MSNBC,"Anchor, For the Record",F,1186850,2146,116645,Thu Aug 28 20:04:54 +0000 2008,True,False,907.0,3069.0,22.0,794.0,4792.0,14,10
45265448,MZanona,"Zanona, Melanie",The Hill,Staff Writer,F,2268,1583,3514,Sun Jun 07 02:24:32 +0000 2009,True,False,166.0,23.0,25.0,12.0,226.0,14,8
757893380,elianayjohnson,"Johnson, Eliana",Politico,National Political Reporter,F,27170,1468,14040,Tue Aug 14 21:08:52 +0000 2012,True,False,96.0,75.0,37.0,365.0,573.0,14,7
1499145156,tcberenson,"Berenson, Tessa C.",Time Magazine,Reporter,F,2327,1865,3726,Mon Jun 10 19:37:15 +0000 2013,True,False,85.0,17.0,15.0,55.0,172.0,14,2
37063081,ArielWittenberg,"Wittenberg, Ariel",E&E News,Water Reporter,F,1568,1150,1807,Fri May 01 22:35:02 +0000 2009,False,False,43.0,2.0,17.0,27.0,89.0,14,2
456994513,maria_e_recio,"Recio, Maria",Austin American-Statesman,Political Reporter,F,1072,541,40822,Fri Jan 06 22:22:40 +0000 2012,False,False,299.0,336.0,122.0,2613.0,3370.0,14,2
18947832,AnnieYuFox5,"Yu, Annie",WTTG–Fox Television,Anchor,F,14869,3063,39722,Tue Jan 13 18:46:43 +0000 2009,True,False,545.0,790.0,303.0,112.0,1750.0,13,7
21434408,EmilyMiller,"Miller, Emily",Freelance,Journalist & Author,F,58891,2383,35874,Fri Feb 20 21:11:55 +0000 2009,True,False,60.0,200.0,164.0,21.0,445.0,13,5
1009749229,PerryECooper,"Cooper, Perry Elizabeth",Bloomberg BNA,"Senior Editor, Class Action Litigation Reporter",F,1117,478,6779,Thu Dec 13 21:19:38 +0000 2012,True,False,89.0,117.0,43.0,220.0,469.0,13,3
474974313,bridgetbhc,"Bowman, Bridget M.",CQ Roll Call,Senior Reporter,F,4188,1362,7432,Thu Jan 26 15:05:55 +0000 2012,False,False,194.0,44.0,23.0,91.0,352.0,13,2
237477771,juliehdavis,"Davis, Julie",New York Times,White House Reporter,F,49821,808,5557,Wed Jan 12 23:04:39 +0000 2011,True,False,186.0,99.0,19.0,106.0,410.0,12,9
46447090,karoun,"Demirjian, Karoun",Washington Post,National Security & Foreign Policy Reporter,F,8209,1951,15104,Thu Jun 11 18:04:29 +0000 2009,False,False,107.0,94.0,19.0,389.0,609.0,12,9
173925279,susanferrechio,"Ferrechio, Susan",Washington Examiner,Chief Congressional Correspondent,F,6467,1683,5893,Mon Aug 02 18:07:14 +0000 2010,True,False,124.0,121.0,39.0,133.0,417.0,12,9
14999172,HMNorthey,"Northey, Hannah M.",E&E News,Energy Reporter,F,4732,1677,5734,Tue Jun 03 23:57:16 +0000 2008,False,False,89.0,59.0,70.0,464.0,682.0,12,8
15458181,kate_sheppard,"Sheppard, Kate",Huffington Post,Political Reporter & Editor,F,61713,2086,32957,Wed Jul 16 19:01:55 +0000 2008,True,False,121.0,44.0,26.0,532.0,723.0,12,7
303898942,MichLKosinski,"Kosinski, Michelle",CNN,Senior Diplomatic Correspondent,F,32883,613,6562,Mon May 23 16:08:37 +0000 2011,True,False,255.0,9.0,65.0,53.0,382.0,12,6
26953478,hbottemiller,"Bottemiller Evich, Helena",Politico,Senior Food & Agriculture Reporter,F,14242,3455,15146,Fri Mar 27 04:55:33 +0000 2009,True,False,94.0,38.0,80.0,45.0,257.0,12,6
109979045,meredithdake,"Dake-O'Connor, Meredith",CQ Roll Call,Former Multimedia Editor,F,10515,2128,22342,Sat Jan 30 22:53:24 +0000 2010,False,False,35.0,25.0,16.0,111.0,187.0,12,5
813303104,EvaCStone,"Stone, Evie",National Public Radio,Producer,F,1857,1103,3549,Sun Sep 09 15:07:40 +0000 2012,True,False,28.0,14.0,39.0,23.0,104.0,12,2
246552744,ByMeganONeil,"O’Neil, Megan",Chronicle of Philanthropy,Reporter,F,2804,1164,10582,Thu Feb 03 00:30:14 +0000 2011,False,False,26.0,20.0,46.0,230.0,322.0,12,1
114050808,LisaDNews,"Estes, Diane",PBS NewsHour,Producer,F,28838,843,18502,Sat Feb 13 23:28:22 +0000 2010,True,False,177.0,61.0,63.0,24.0,325.0,11,9
158826094,eemershon,"Mershon, Erin",CQ Roll Call,Health Policy Reporter,F,3812,1440,2168,Wed Jun 23 19:15:47 +0000 2010,True,False,35.0,17.0,4.0,78.0,134.0,11,9
179546580,EricaMartinson,"Martinson, Erica L.",Alaska Dispatch News,Washington Correspondent,F,7003,1078,8754,Tue Aug 17 15:20:03 +0000 2010,True,False,120.0,143.0,54.0,358.0,675.0,11,6
345158526,ashuppy,"Shuppy, Anne",CQ Roll Call,"Legislative Analyst, CQ Now",F,2273,1449,4942,Sat Jul 30 04:22:29 +0000 2011,False,False,10.0,26.0,34.0,8.0,78.0,11,5
34435477,elvina_nawaguna,"Nawaguna, Elvina",CQ Roll Call,"Energy & Environment Reporter, CQ NOw",F,1397,2769,3002,Wed Apr 22 23:07:18 +0000 2009,False,False,98.0,20.0,15.0,55.0,188.0,11,5
303434772,emilyakopp,"Kopp, Emily",Kaiser Health News,Investigative Reporter,F,1339,1106,6046,Sun May 22 21:23:56 +0000 2011,False,False,35.0,12.0,13.0,85.0,145.0,11,2
28181835,jpaceDC,"Pace, Julie",Associated Press,White House Correspondent,F,46017,579,6922,Wed Apr 01 20:05:09 +0000 2009,True,False,101.0,9.0,14.0,86.0,210.0,10,8
55394190,ASimendinger,"Simendinger, Alexis",RealClearPolitics,White House Correspondent,F,10072,1005,13370,Thu Jul 09 23:07:26 +0000 2009,False,False,510.0,16.0,51.0,310.0,887.0,10,7
116953703,ellengilmer,"Gilmer, Ellen M.",E&E News,Legal Reporter,F,2217,707,7564,Wed Feb 24 02:47:04 +0000 2010,False,False,101.0,40.0,26.0,90.0,257.0,10,7
18881645,ewstephe,"Stephenson, Emily",Thomson Reuters,Washington Reporter,F,4573,845,15560,Sun Jan 11 22:10:56 +0000 2009,True,False,146.0,40.0,32.0,150.0,368.0,10,3
34737729,kgyp,"Gypson, Katherine:",Voice of America,Reporter covering the House of Representitives,F,2127,1801,4466,Thu Apr 23 21:34:42 +0000 2009,True,False,233.0,82.0,30.0,90.0,435.0,10,1
153181367,CHueyBurns,"Huey-Burns, Caitlin",RealClearPolitics,National Political Reporter,F,15987,1742,11891,Mon Jun 07 22:17:11 +0000 2010,True,False,284.0,127.0,26.0,99.0,536.0,9,8
243470492,AndreaMcCarren,"McCarren, Andrea",WUSA–TV,Multimedia Journalist / Reporter,F,11420,3720,20714,Thu Jan 27 03:27:17 +0000 2011,True,False,148.0,7.0,158.0,462.0,775.0,9,8
2342371519,TaraCopp,"Copp, Tara",Washington Examiner,Pentagon Correspondent,F,4220,1118,4535,Thu Feb 13 18:01:19 +0000 2014,True,False,235.0,31.0,57.0,89.0,412.0,9,7
705706292,rebeccaballhaus,"Ballhaus, Rebecca",Wall Street Journal / Dow Jones,"Reporter, White House & Money in Politics",F,24638,1758,12004,Thu Jul 19 20:12:07 +0000 2012,True,False,397.0,77.0,6.0,218.0,698.0,9,6
56552341,LACaldwellDC,"Caldwell, Leigh Ann",NBC News,Politics Reporter,F,8464,999,5615,Tue Jul 14 00:46:14 +0000 2009,True,False,199.0,83.0,17.0,61.0,360.0,9,6
2259259550,KendallBreitman,"Breitman, Kendall P.",MSNBC,Segment Producer,F,2251,1064,7031,Mon Dec 23 18:32:06 +0000 2013,True,False,82.0,85.0,44.0,135.0,346.0,9,5
16891240,CarlaBabbVOA,"Babb, Carla",Voice of America,Pentagon Correspondent,F,5075,990,5662,Tue Oct 21 18:49:46 +0000 2008,True,False,123.0,3.0,14.0,123.0,263.0,9,3
213396616,SWINTERSMITH,"Wintermsmith, Saraya",WNEW / CBS DC,Former: Producer,F,827,2433,5232,Mon Nov 08 20:33:41 +0000 2010,False,False,48.0,24.0,41.0,34.0,147.0,9,3
17027394,DonnaLeinwand,"Leinwand Leger, Donna",USA Today,Breaking News Editor,F,5099,1983,17406,Tue Oct 28 19:52:57 +0000 2008,True,False,84.0,13.0,28.0,29.0,154.0,9,2
15147900,EJia9,"Jia, Elizabeth",WUSA–TV,Multimedia Journalist & Producer,F,1380,1269,6311,Tue Jun 17 17:14:41 +0000 2008,False,False,100.0,6.0,34.0,202.0,342.0,9,2
20710655,njagoda,"Jogoda, Naomi",The Hill,Tax Reporter,F,1079,639,5189,Thu Feb 12 19:53:14 +0000 2009,False,False,44.0,5.0,14.0,9.0,72.0,9,2
56081005,HannahAllam,"Allam, Hannah",McClatchy Newspapers,"Reporter, Race, Culture & Identity",F,28409,6028,44561,Sun Jul 12 12:22:40 +0000 2009,True,False,34.0,26.0,25.0,698.0,783.0,9,1
108617810,DanaBashCNN,"Bash, Dana",CNN,Chief Political Correspondent,F,281861,937,8757,Tue Jan 26 14:24:27 +0000 2010,True,False,50.0,79.0,1.0,117.0,247.0,8,8
27055034,SabrinaSiddiqui,"Siddiqui, Sabrina",Guardian US,Political Reporter,F,53835,1122,53508,Fri Mar 27 17:45:08 +0000 2009,True,False,287.0,62.0,25.0,395.0,769.0,8,8
163995093,AlexNBCNews,"Moe, Alexandra",NBC News,Capitol Hill Producer,F,21689,1467,20174,Wed Jul 07 19:50:44 +0000 2010,True,False,287.0,162.0,8.0,256.0,713.0,8,7
15727317,aterkel,"Terkel, Amanda",Huffington Post,Senior Political Reporter & Politics Managing Editor,F,78736,5996,40718,Mon Aug 04 20:24:44 +0000 2008,True,False,105.0,21.0,8.0,171.0,305.0,8,6
95072551,betsyscribeindc,"Rothstein, Betsy",Daily Caller,Media & Gossip Blogger,F,7030,4908,16820,Sun Dec 06 21:07:04 +0000 2009,True,False,284.0,148.0,279.0,112.0,823.0,8,5
114887629,LisaMascaro,"Mascaro, Lisa",Los Angeles Times,"Congress Reporter, LA Times & Chicago Tribune",F,5321,1554,13285,Tue Feb 16 23:02:43 +0000 2010,True,False,404.0,86.0,7.0,288.0,785.0,8,5
357162119,AlexGangitano,"Gangitano, Alexandra",CQ Roll Call,"Reporter, Heard on the Hill",F,2415,616,4755,Wed Aug 17 23:14:26 +0000 2011,True,False,209.0,57.0,19.0,296.0,581.0,8,5
135991437,cherylbolen,"Bolen, Cheryl",Bloomberg BNA,White House Reporter,F,1988,589,6591,Thu Apr 22 18:54:01 +0000 2010,True,False,274.0,7.0,39.0,169.0,489.0,8,5
17679229,TiffanyStecker,"Stecker, Tiffany Anne",Bloomberg BNA,Biotech & Pesticides Reporter,F,3022,2359,7275,Thu Nov 27 14:36:56 +0000 2008,True,False,79.0,27.0,16.0,120.0,242.0,8,4
4492722868,JacklynWille,"Wille, Jacklyn",Bloomberg BNA,Retirement & Health Reporter,F,526,397,1293,Tue Dec 15 14:02:35 +0000 2015,True,False,71.0,28.0,10.0,41.0,150.0,8,4
185206779,ABC7Bri,"Carter, Brianne",WJLA–TV / Newschannel 8,Transportation Reporter,F,4042,991,16115,Tue Aug 31 13:20:54 +0000 2010,True,False,260.0,35.0,36.0,210.0,541.0,8,3
309670240,whitney_hurst,"Hurst, Whitney",Aljazeera English,"Producer, Diplomacy",F,3504,3326,4525,Thu Jun 02 13:36:13 +0000 2011,False,False,30.0,18.0,15.0,83.0,146.0,8,3
293303534,NPRmelissablock,"Block, Melissa",National Public Radio,Special Correspondent,F,60951,1363,7174,Thu May 05 03:25:19 +0000 2011,True,False,65.0,17.0,30.0,78.0,190.0,8,2
28049266,ajjaffe,"Jaffe, Alexandra",Vice News,"Producer, Vice News Tonight",F,28675,2453,33603,Wed Apr 01 04:19:21 +0000 2009,True,False,49.0,39.0,20.0,73.0,181.0,8,2
553840400,priscialva,"Alvarez, Priscilla N.",The Atlantic,Assistant Editor,F,2428,894,1784,Sat Apr 14 21:16:32 +0000 2012,True,False,62.0,21.0,20.0,88.0,191.0,8,2
321797990,JennVasquez_DC,"Vasquez, Jennifer",WRC–TV / NBC–4,Producer,F,1418,960,6802,Wed Jun 22 04:27:10 +0000 2011,False,False,100.0,45.0,13.0,69.0,227.0,8,2
103087786,deirdrewalshcnn,"Walsh, Deirdre",CNN,Senior Congressional Reporter & Producer,F,15069,1793,11995,Fri Jan 08 21:17:01 +0000 2010,True,False,243.0,52.0,3.0,104.0,402.0,7,7
58869089,margarettalev,"Talev, Margaret",Bloomberg News,Senior White House Reporter,F,19588,4517,4442,Tue Jul 21 18:06:26 +0000 2009,True,False,122.0,30.0,5.0,230.0,387.0,7,6
260275260,melissamollet,"Mollet, Melissa",WRC–TV / NBC–4,Traffic Reporter,F,6693,3205,4269,Thu Mar 03 15:15:58 +0000 2011,True,False,57.0,16.0,0.0,21.0,94.0,7,6
40532337,emrwilkins,"Wilkins, Emily",CQ Roll Call,"Education & Labor Policy Reporter, CQ Now",F,1327,1501,3924,Sat May 16 20:08:19 +0000 2009,True,False,94.0,39.0,14.0,37.0,184.0,7,6
212674482,PaulaReidCBS,"Reid, Paula",CBS News,Justice Correspondent,F,15096,2072,6664,Sat Nov 06 18:45:01 +0000 2010,True,False,123.0,55.0,14.0,84.0,276.0,7,5
8162322,NikkiSchwab,"Schwab, Nicole E.",Daily Mail,U.S. Political Reporter,F,6874,5867,27607,Mon Aug 13 16:18:10 +0000 2007,True,False,88.0,21.0,37.0,122.0,268.0,7,4
277959406,MedResJourno,"Baumann, Jeannie",Bloomberg BNA,"Reporter, Medical Research Law Report",F,819,715,2799,Wed Apr 06 09:47:01 +0000 2011,True,False,98.0,17.0,11.0,178.0,304.0,7,4
1002229862,HMRothmandc,"Rothman, Heather M.",Bloomberg BNA,News Director,F,518,546,2143,Mon Dec 10 18:37:13 +0000 2012,True,False,48.0,20.0,3.0,118.0,189.0,7,4
19600190,alinaselyukh,"Selyukh, Alina",National Public Radio,All Tech Considered Blog Host,F,3398,1317,5222,Tue Jan 27 16:34:35 +0000 2009,True,False,18.0,39.0,29.0,32.0,118.0,7,3
506375545,OswaldRachel,"Oswald, Rachel",CQ Roll Call,"Foreign Policy Reporter, CQ Now",F,1950,544,2011,Mon Feb 27 20:43:38 +0000 2012,False,False,39.0,15.0,10.0,163.0,227.0,7,3
60602656,mcottle,"Cottle, M. Michelle",The Atlantic,Contributing Editor,F,1935,577,1948,Mon Jul 27 13:53:03 +0000 2009,False,False,86.0,78.0,14.0,28.0,206.0,7,3
24844300,MKhan47,"Khan, Mariam",ABC News,Reporter & Producer,F,5054,1666,11611,Tue Mar 17 05:17:34 +0000 2009,True,False,267.0,25.0,17.0,198.0,507.0,7,2
46991350,noreensnasir,"Nasir, Noreen",Associated Press,Video Producer,F,2157,1065,5069,Sun Jun 14 00:00:30 +0000 2009,False,False,16.0,4.0,19.0,9.0,48.0,7,2
177336591,elizabethjdias,"Dias, Elizabeth J.",Time Magazine,Religion & Politics Correspondent,F,14654,2645,9106,Wed Aug 11 21:48:08 +0000 2010,True,False,20.0,21.0,21.0,40.0,102.0,7,1
15754348,emlybelz,"Belz, Emily C.",World Magazine,Reporter,F,1945,585,7401,Wed Aug 06 20:00:34 +0000 2008,False,False,45.0,14.0,64.0,28.0,151.0,7,1
162088517,tiffanymullon,"Mullon, Tiffany",Fox News,producer,F,424,1032,1350,Fri Jul 02 17:32:05 +0000 2010,False,False,16.0,14.0,10.0,64.0,104.0,7,1
50011708,margbrennan,"Brennan, Margaret",CBS News,White House & Foreign Affairs Correspondent,F,52179,3130,46758,Tue Jun 23 15:48:05 +0000 2009,True,False,171.0,139.0,7.0,1866.0,2183.0,6,6
539229153,MilliganSusan,"Milligan, Susan E.",U.S. News & World Report,Political Writer,F,1072,286,4067,Wed Mar 28 15:38:50 +0000 2012,False,False,59.0,171.0,48.0,314.0,592.0,6,6
423804754,RachelSmolkin,"Smolkin, Rachel",CNN,"Executive Editor, CNN Politics",F,6845,1384,3286,Mon Nov 28 23:33:23 +0000 2011,True,False,17.0,10.0,10.0,48.0,85.0,6,5
26520417,nancook,"Cook, Nancy M.",Politico,Senior Reporter,F,5219,1627,5502,Wed Mar 25 15:36:00 +0000 2009,False,False,55.0,20.0,19.0,167.0,261.0,6,5
46309291,AlliemalCNN,"Malloy, Allison",CNN,White House Producer,F,3671,744,3798,Thu Jun 11 04:00:00 +0000 2009,True,False,59.0,16.0,9.0,43.0,127.0,6,5
70776391,dibartz,"Bartz, Diane",Thomson Reuters,Antitrust Reporter,F,697,440,4390,Tue Sep 01 20:26:17 +0000 2009,False,False,103.0,14.0,54.0,157.0,328.0,6,5
37526845,patriciakime,"Kime, Patricia N.",,Freelance Reporter,F,3096,780,3948,Sun May 03 23:04:02 +0000 2009,True,False,56.0,20.0,39.0,37.0,152.0,6,4
252773615,JusticeGGreen,"Gilpin-Green, Justice L.",The Hotline,Digital Editor,F,882,1032,711,Tue Feb 15 21:52:00 +0000 2011,True,False,49.0,15.0,9.0,38.0,111.0,6,4
89820928,mitchellreports,"Mitchell, Andrea",NBC News,Chief News Correspondent,F,1388543,1079,32973,Fri Nov 13 23:28:11 +0000 2009,True,False,500.0,93.0,21.0,809.0,1423.0,6,3
593813785,DonnaYoungDC,"Young, Donna",S&P Global Market Intelligence,Senior Reporter,F,5894,1674,49967,Tue May 29 15:45:45 +0000 2012,False,False,1332.0,1327.0,15.0,1740.0,4414.0,6,3
172482310,News_with_Love,"Love, Alysha",CNN,Multi-Platform Editor,F,4799,1299,4278,Thu Jul 29 20:38:57 +0000 2010,True,False,32.0,13.0,16.0,43.0,104.0,6,3
34305464,anarvirji,"Virji, Anar",Aljazeera English,Producer,F,799,1598,10020,Wed Apr 22 15:42:28 +0000 2009,False,False,26.0,47.0,30.0,622.0,725.0,6,3
2385642348,LaurettaBrown6,"Brown, Lauretta",TownHall,Editorial Coordinator,F,791,531,988,Wed Mar 12 18:27:50 +0000 2014,False,False,16.0,3.0,11.0,23.0,53.0,6,3
47598412,ShanicaJohnson,"Johnson, Shanica",CBS News,"Producer, CBS Newspath",F,1412,1055,34139,Tue Jun 16 11:06:09 +0000 2009,True,False,153.0,110.0,87.0,196.0,546.0,6,2
20811261,jayneore,"Orenstein, Jayne",Washingtonpost.com,Video Reporter,F,825,968,1180,Fri Feb 13 22:00:31 +0000 2009,False,False,24.0,16.0,9.0,20.0,69.0,6,2
62525647,caroline_jones_,"Jones, Caroline E.",Washington City Paper,City Lights Editor,F,724,1095,2477,Mon Aug 03 14:23:51 +0000 2009,False,False,11.0,9.0,18.0,6.0,44.0,6,2
18174520,SuzyKhimm,"Khimm, Suzy",Freelance,Journalist,F,17744,997,20084,Tue Dec 16 22:17:48 +0000 2008,True,False,12.0,2.0,9.0,44.0,67.0,6,1
46941602,GoldieStandard,"Blumenstyk, Goldie",Chronicle of Higher Education,Business Reporter,F,7633,1194,6677,Sat Jun 13 18:57:35 +0000 2009,True,False,45.0,79.0,41.0,76.0,241.0,6,1
22057964,karinfischer,"Fischer, Karin",Chronicle of Higher Education,International Reporter,F,4980,249,7317,Thu Feb 26 20:36:15 +0000 2009,True,False,65.0,33.0,17.0,32.0,147.0,6,1
599469717,ZoeSCarpenter,"Carpenter, Zoe",Nation,Editor,F,2798,1190,1219,Mon Jun 04 16:50:01 +0000 2012,True,False,9.0,3.0,8.0,9.0,29.0,6,1
58812628,lmorello_dc,"Morello, Lauren",Nature,U.S. News Editor,F,2264,842,3562,Tue Jul 21 14:43:44 +0000 2009,True,False,9.0,9.0,16.0,8.0,42.0,6,1
147666390,ReenaJF,"Flores, Reena",Politico,Video Producer,F,1366,2461,5021,Mon May 24 18:47:16 +0000 2010,False,False,7.0,16.0,7.0,13.0,43.0,6,1
1113320360,HMongilio,"Mongilio, Heather",Carroll County Times,heather.mongilio@carrollcountytimes.com,F,639,881,5317,Wed Jan 23 03:22:13 +0000 2013,False,False,89.0,5.0,31.0,11.0,136.0,6,1
879591559,loreelew,"Lewis, Loretta",Talk Radio News Service,Defense Reporter,F,348,3181,1273,Sun Oct 14 07:42:03 +0000 2012,False,False,7.0,5.0,9.0,10.0,31.0,6,1
177028305,KFaulders,"Faulders, Katherine",ABC News,White House Correspondent,F,24568,2530,10197,Wed Aug 11 02:08:54 +0000 2010,True,False,86.0,28.0,7.0,186.0,307.0,5,5
234186830,HeidiPrzybyla,"Przybyla, Heidi",USA Today,Sr Politics Reporter,F,21792,1064,9101,Wed Jan 05 01:32:51 +0000 2011,True,False,215.0,139.0,24.0,408.0,786.0,5,5
118747545,eilperin,"Eilperin, Juliet",Washington Post,White House Bureau Chief,F,20483,521,13881,Mon Mar 01 16:47:13 +0000 2010,True,False,194.0,21.0,38.0,262.0,515.0,5,5
11680962,jmsummers,"Summers, Juana",CNN,Senior writer,F,18711,1315,45629,Mon Dec 31 06:50:35 +0000 2007,True,False,14.0,17.0,4.0,43.0,78.0,5,5
347404913,RamirezReports,"Ramirez, Stephanie",WUSA–TV,Reporter / Multimedia Journalist,F,3725,3718,9762,Tue Aug 02 19:06:09 +0000 2011,True,False,135.0,55.0,28.0,185.0,403.0,5,5
20336988,Briannaehley,"Ehley, Brianna Megan",Politico,Healthcare Reporter,F,3537,2603,9535,Sat Feb 07 22:12:51 +0000 2009,True,False,46.0,24.0,11.0,222.0,303.0,5,5
119048111,barbarastarrcnn,"Starr, Barbara",CNN,Pentagon Correspondent,F,35410,947,9434,Tue Mar 02 14:22:12 +0000 2010,True,False,135.0,25.0,2.0,525.0,687.0,5,4
142896252,jendlouhyhc,"Dlouhy, Jennifer",Hearst Newspapers,Energy & Environment Reporter,F,17714,2955,9605,Wed May 12 01:33:15 +0000 2010,True,False,67.0,15.0,18.0,0.0,100.0,5,4
125182878,LauraTrevelyan,"Trevelyan, Laura",BBC,Anchor,F,5754,1143,6251,Mon Mar 22 00:22:54 +0000 2010,True,False,160.0,37.0,43.0,69.0,309.0,5,4
161298188,ABC7Autria,"Godfrey, Autria",WJLA–TV / Newschannel 8,Good Morning Washington Anchor,F,4998,435,4101,Wed Jun 30 13:54:53 +0000 2010,True,False,16.0,84.0,21.0,49.0,170.0,5,4
164383046,diannaheitz,"Heitz, Dianna",CNN,"Assistant Managing Editor, CNN Politics",F,4255,825,6580,Thu Jul 08 19:00:14 +0000 2010,True,False,3.0,0.0,6.0,2.0,11.0,5,4
20696334,KristenhCNN,"Holmes, Kristen",CNN,Newsource Correspondent,F,3479,1778,5639,Thu Feb 12 17:37:17 +0000 2009,True,False,39.0,17.0,13.0,167.0,236.0,5,4
48125246,kathrynwolfe,"Wolfe, Kathryn A.",Politico,Deputy Transportation Editor,F,3266,765,7093,Wed Jun 17 21:33:56 +0000 2009,True,False,38.0,47.0,26.0,272.0,383.0,5,4
78623653,KDooleyYoung,"Young, Kerry",CQ Roll Call,Reporter,F,2336,1189,8196,Wed Sep 30 15:06:50 +0000 2009,False,False,67.0,111.0,18.0,302.0,498.0,5,4
16099513,katedailey,"Dailey, Kathleen",BBC,Planning Editor,F,1914,1099,6775,Tue Sep 02 17:05:23 +0000 2008,True,False,12.0,20.0,17.0,44.0,93.0,5,4
69706170,tmawelsh,"Welsh, Teresa",McClatchy Newspapers,Reporter,F,1067,1468,7485,Fri Aug 28 21:58:21 +0000 2009,True,False,109.0,131.0,9.0,245.0,494.0,5,4
56469385,PatCorcorFOX5DC,"Corcoran, Patricia",WTTG–Fox Television,Senior Planning Editor,F,103,89,1148,Mon Jul 13 19:35:24 +0000 2009,False,False,34.0,2.0,145.0,90.0,271.0,5,4
18983793,ShannonBream,"Bream, Shannon",Fox News,Correspondent,F,217167,1308,24925,Wed Jan 14 17:21:51 +0000 2009,True,False,146.0,118.0,4.0,59.0,327.0,5,3
77852581,LEBassett,"Bassett, Laura",Huffington Post,Women & Politics Reporter,F,13406,1458,7669,Sun Sep 27 22:35:52 +0000 2009,True,False,13.0,7.0,11.0,35.0,66.0,5,3
119784462,caitlinzemma,"Emma, Caitlin Z.",Politico,Education Reporter,F,10870,3288,23456,Thu Mar 04 16:52:19 +0000 2010,True,False,251.0,112.0,54.0,218.0,635.0,5,3
325050734,AllysonRaeWx,"Banks, Allyson",WUSA–TV,Morning Meteorologist,F,6918,2290,8413,Mon Jun 27 17:16:06 +0000 2011,True,False,123.0,23.0,45.0,99.0,290.0,5,3
