RepMikePompeo,
RepLipinski,1009269193
RepMarkTakano,1037321378
RepDanKildee,1045110018
RepLukeMesser,1045853744
RepKevinCramer,1048784496
RepGraceMeng,1051127714
RepAnnWagner,1051446626
USRepRickNolan,1055685948
RepLowenthal,1055730738
RepJoeKennedy,1055907624
TXRandy14,1058051748
RepChrisCollins,1058256326
RepTomRice,1058345042
RepHolding,1058460818
RepAnnieKuster,1058717720
RepDeSantis,1058807868
RepDerekKilmer,1058917562
RepMullin,1060370282
RepDougCollins,1060487274
RepEsty,1060984272
RepLujanGrisham,1061385474
TulsiPress,1064206014
RepWalorski,1065995022
RepDennyHeck,1068499286
RepLaMalfa,1069124515
RepHuffman,1071102246
RepSchneider,1071840474
RepTedYoho,1071900114
RepChrisStewart,1072008757
RepSeanMaloney,1072467470
SusanWBrooks,1074101017
RepVeasey,1074129612
RepPaulCook,1074412920
RepLoisFrankel,1077121945
RepRWilliams,1077446982
RepBillFoster,1080509366
RepSinema,1080844782
RepFilemonVela,1083448909
RepAndyBarr,1089334250
CongressmanRuiz,1089859058
RepJBridenstine,1092757885
RepCheri,1092979962
RepDianeBlack,110545675
RepGeneGreen,111635527
repjoecrowley,111635980
RepRonKind,112740986
RepDavidValadao,1128514404
RepBetoORourke,1134292500
RepScottPeters,1135486501
RepDWStweets,1140648348
brettguthrie,114607567
KeithRothfus,1155212191
RepDonaldPayne,1155335864
RepTimMurphy,117777832
repmarkpocan,1206227149
SteveScalise,1209417007
repdinatitus,122174004
RepCardenas,1222257180
RogerMarshallMD,1240107944
RepFredUpton,124224165
JuliaBrownley26,1243902714
RepJuanVargas,1260172386
RepSheaPorter,126171100
RepTimWalz,1262814457
DavidRouzer,127941167
RepChrisSmith,1289319271
Rep_Hunter,1305596696
RepRobinKelly,1339931490
RepTimRyan,13491312
RepTedDeutch,137794015
AnthonyBrownMD4,1378000346
USRepRodney,1382011333
RepJohnConyers,138770045
rosadelauro,140519774
PeterWelch,1410590874
keithellison,14135426
RosLehtinen,14275291
USRepLong,1444015610
RepRobBishop,148006729
RepBrady,148453195
chelliepingree,14984637
RepSanfordSC,1499993378
RepBeatty,1531521632
RepMarciaFudge,153486399
RobWittman,15356407
RepLloydDoggett,153944899
